duration,protocol_type,service,src_bytes,dst_bytes,failed_logins,count,srv_count,same_srv_rate,diff_srv_rate,attack_type
0,tcp,http,0,0,15,57,47,0.5221637185783607,0.6070311036388741,4
3,tcp,ssh,74,326,3,12,9,0.49354166229364543,0.539962661831829,5
0,tcp,http,0,0,14,35,41,0.47489812679492754,0.44811635126485494,4
8,tcp,smtp,257,2578,0,4,2,1.0,0.0,0
8,tcp,smtp,365,3312,0,2,4,1.0,0.0,0
5,udp,dns,436,2895,0,2,4,1.0,0.0,0
5,tcp,ssh,40,357,1,14,9,0.5112575450480797,0.4355547597527348,5
3,tcp,ssh,90,296,4,15,14,0.4837238344410006,0.516116093230796,5
0,tcp,http,0,0,0,195,180,0.06551731821227089,0.9289729928612905,1
9,udp,dns,573,3938,0,4,2,1.0,0.0,0
9,tcp,dns,350,3084,0,3,1,1.0,0.0,0
0,tcp,http,0,0,11,55,28,0.505346675347448,0.536229430164751,4
6,tcp,smtp,90,437,3,8,11,0.5571390881697658,0.5662633422859495,3
6,tcp,dns,297,4744,0,3,2,1.0,0.0,0
5,tcp,ssh,103,222,4,15,10,0.6284263703461654,0.4682817487334891,5
6,tcp,smtp,144,235,2,10,11,0.6509611906132846,0.3640813671996547,3
4,tcp,ssh,58,325,2,19,10,0.47924822124205746,0.40383864159078336,5
0,tcp,ssh,135,753,12,25,23,0.7078753103395192,0.4497817181357091,2
0,tcp,ssh,178,800,6,24,19,0.7686815375190288,0.436826217304526,2
5,tcp,ftp,106,370,2,11,12,0.5324230967914964,0.4449643955398117,3
0,tcp,ssh,132,856,8,21,19,0.7700925316965443,0.2759228934835934,2
0,tcp,ssh,160,720,7,20,26,0.7035463017812842,0.48631742943981493,2
0,tcp,http,0,0,0,387,277,0.11775444762630513,0.8654633428841013,1
3,tcp,ssh,48,234,2,16,13,0.4584971797614448,0.43318501407369614,5
5,tcp,dns,569,1996,0,1,1,1.0,0.0,0
4,tcp,ssh,66,314,3,19,12,0.4755491271880386,0.43374348076246194,5
0,tcp,http,0,0,0,323,315,0.03944054832374807,0.9410205799090059,1
5,tcp,smtp,83,476,3,9,11,0.4901586220571962,0.5182223324682909,3
0,tcp,http,0,0,11,40,41,0.3326750974614344,0.5183358096287258,4
5,tcp,ssh,85,234,3,10,12,0.5951524754164547,0.5118207021799258,5
0,tcp,ssh,171,988,12,35,19,0.6378109546309156,0.4427445303384091,2
4,tcp,ssh,77,357,1,19,9,0.5204751651303414,0.37827746120117867,5
0,tcp,ssh,147,749,10,40,17,0.672016654030676,0.23336549518620894,2
0,tcp,ssh,120,895,11,32,20,0.6039353416824159,0.43612325989811784,2
0,tcp,http,0,0,11,44,34,0.3046595951185154,0.6323076592837364,4
0,tcp,ssh,185,806,6,28,29,0.6124703251230723,0.3791876108521275,2
0,tcp,http,0,0,12,30,36,0.551169780165509,0.42690001861652216,4
3,tcp,ssh,54,252,4,17,15,0.5863090114756698,0.4328866548126931,5
5,tcp,ssh,66,359,2,10,15,0.557311412698694,0.5000687259505764,5
0,tcp,http,0,0,8,50,28,0.43263138129739076,0.5083888132829011,4
0,tcp,http,0,0,12,33,42,0.3338107298590281,0.6479104029715278,4
4,tcp,dns,354,1923,0,5,4,1.0,0.0,0
9,tcp,dns,202,3700,0,2,2,1.0,0.0,0
0,tcp,http,0,0,11,52,34,0.4183790176389234,0.4142437934502536,4
0,tcp,http,0,0,0,260,331,0.11028312390639765,0.8995229026329887,1
5,tcp,smtp,497,4647,0,2,2,1.0,0.0,0
2,tcp,smtp,120,262,2,13,11,0.4787954045728497,0.4737564676753926,3
0,tcp,ssh,192,901,8,38,19,0.6507579380560221,0.4319274093686163,2
0,tcp,http,0,0,12,56,29,0.39375171954191296,0.471636607696631,4
8,udp,dns,287,3557,0,3,1,1.0,0.0,0
0,tcp,http,0,0,0,312,289,0.10116400095002807,0.8679848353479969,1
2,tcp,ssh,70,394,4,20,12,0.5089736444608456,0.45644749635203674,5
0,tcp,http,0,0,0,197,190,0.10675086569483473,0.9362625821128338,1
0,tcp,http,0,0,14,33,38,0.35219057585145774,0.607757952364401,4
0,tcp,ssh,167,935,11,22,30,0.590786117905638,0.221929804829333,2
5,tcp,ftp,86,267,2,10,9,0.44071590082834383,0.4811686005649568,3
0,tcp,ssh,184,736,7,22,18,0.5224954473016042,0.34771931316786436,2
0,tcp,http,0,0,13,35,43,0.5562537780869041,0.4136250709773431,4
8,udp,http,493,4697,0,4,1,1.0,0.0,0
5,tcp,smtp,126,317,3,11,8,0.5259068842317438,0.5368100238124982,3
0,tcp,http,0,0,0,265,184,0.11863846144923675,0.9146600170750496,1
0,tcp,http,0,0,0,291,171,0.04867489354724937,0.9343516685991288,1
4,tcp,ssh,72,301,2,10,9,0.47323526540914307,0.5032556756666728,5
5,tcp,ssh,110,202,4,20,15,0.4979250143910424,0.3658801365154618,5
2,tcp,ssh,47,216,4,20,10,0.5715688954396098,0.5158428378286268,5
0,tcp,ssh,197,995,10,22,27,0.6643364044722634,0.3403477005675146,2
4,tcp,smtp,96,462,3,8,7,0.6042276583483555,0.42973149242113295,3
8,tcp,dns,455,1890,0,2,4,1.0,0.0,0
0,tcp,ssh,200,898,9,20,20,0.7689371355083422,0.43699283722116766,2
4,tcp,ssh,113,392,3,17,11,0.5702130129804517,0.46518870440170973,5
0,tcp,ssh,171,790,5,20,15,0.5341018663541248,0.2258878077452324,2
3,tcp,ssh,91,342,4,12,12,0.6160685294690738,0.4620841525986076,5
9,udp,dns,379,3911,0,2,5,1.0,0.0,0
4,tcp,ftp,121,469,2,13,6,0.526742303278162,0.5579621927701581,3
7,udp,dns,261,3076,0,2,1,1.0,0.0,0
0,tcp,http,0,0,0,195,325,0.12784487296550884,0.8557309375313449,1
0,tcp,http,0,0,15,40,47,0.5154301498013526,0.6885067681406702,4
2,tcp,ssh,82,241,4,18,14,0.625111632299491,0.48468553403834697,5
5,tcp,smtp,104,279,1,14,8,0.5455399567094923,0.5585643510971972,3
6,tcp,smtp,125,477,3,13,12,0.6081239262878276,0.40176623472934775,3
6,udp,smtp,455,4850,0,5,1,1.0,0.0,0
5,udp,http,544,2103,0,5,1,1.0,0.0,0
9,udp,http,332,2116,0,2,2,1.0,0.0,0
0,tcp,http,0,0,0,166,312,0.12929207296009007,0.9397742304840464,1
8,udp,dns,358,1955,0,1,4,1.0,0.0,0
0,tcp,http,0,0,0,317,340,0.0660022713337411,0.891173612348387,1
0,tcp,http,0,0,0,291,152,0.04380778128098867,0.8871087951650176,1
5,tcp,smtp,153,263,2,10,8,0.6684971423142112,0.4621757482452037,3
0,tcp,http,0,0,0,185,236,0.05213809074892335,0.8522749236299608,1
5,udp,http,241,3751,0,4,4,1.0,0.0,0
0,tcp,ssh,159,785,6,32,27,0.6452613999444015,0.2282697647888297,2
7,tcp,smtp,367,3619,0,1,5,1.0,0.0,0
0,tcp,http,0,0,14,52,48,0.4254384617812371,0.5806294547764469,4
0,tcp,http,0,0,0,244,245,0.10878648991985497,0.9477816484957109,1
0,tcp,http,0,0,14,31,33,0.38028552185247994,0.5543368117550447,4
5,tcp,ftp,151,474,3,15,7,0.6409301068999189,0.4253996735262223,3
0,tcp,http,0,0,13,38,36,0.40819164918226575,0.592508670862492,4
4,tcp,ftp,97,458,3,13,9,0.6320310284513766,0.3398460069113858,3
5,udp,smtp,481,4804,0,2,4,1.0,0.0,0
0,tcp,http,0,0,0,313,209,0.06755325212007032,0.8518884850773469,1
0,tcp,http,0,0,14,59,28,0.44119692571930264,0.6647906778797146,4
3,tcp,smtp,99,272,3,8,7,0.5556833321409401,0.48492864735181496,3
5,tcp,ftp,143,280,3,10,12,0.5218675942626959,0.454833304350135,3
3,tcp,ssh,90,327,3,17,12,0.5471147881080973,0.5134629737330497,5
0,tcp,http,0,0,0,399,188,0.04497066428891522,0.9564458762180881,1
0,tcp,http,0,0,0,177,216,0.10016937608502238,0.9098366656236424,1
0,tcp,http,0,0,12,31,39,0.33962454405075887,0.5291898858378572,4
0,tcp,http,0,0,0,331,221,0.12720963643313948,0.969194769241511,1
3,udp,smtp,222,4443,0,3,5,1.0,0.0,0
0,tcp,http,0,0,9,35,36,0.5192009863970524,0.5510664709382045,4
5,udp,http,249,3563,0,4,4,1.0,0.0,0
0,tcp,ssh,166,902,6,34,29,0.6639327650584763,0.42614362852168297,2
3,tcp,smtp,582,4121,0,1,4,1.0,0.0,0
2,tcp,ssh,51,212,3,16,15,0.6079225493954454,0.49497094944998155,5
0,tcp,ssh,163,812,9,32,23,0.5958304366003765,0.3148387651045761,2
3,tcp,ssh,93,255,3,11,10,0.6153193749422807,0.48393548410044346,5
0,tcp,http,0,0,0,380,172,0.09658578180379632,0.9230943609390225,1
0,tcp,http,0,0,0,289,297,0.1388305077386452,0.975443282299318,1
0,tcp,http,0,0,0,337,376,0.02626399867560903,0.9637487037663851,1
6,tcp,ftp,122,361,3,8,7,0.48278561154522914,0.3087613955301005,3
0,tcp,ssh,168,804,10,40,27,0.616559622332876,0.46667405390205235,2
0,tcp,http,0,0,0,177,145,0.1078526421127101,0.9444586229482098,1
0,tcp,ssh,168,916,11,33,15,0.5367922930195084,0.45443415903920414,2
0,tcp,ssh,152,738,6,38,28,0.6369158964096999,0.3638586409737138,2
2,tcp,ssh,52,272,2,19,15,0.5629303626960098,0.4490512106956672,5
3,tcp,ssh,96,278,3,15,8,0.5279974860894282,0.5391572980996946,5
5,tcp,ftp,113,233,3,11,8,0.4040403262120415,0.5805865798827139,3
0,tcp,http,0,0,0,274,376,0.02227119570924975,0.932960440478097,1
0,tcp,http,0,0,13,49,26,0.33149901596827386,0.6543028523880396,4
0,tcp,http,0,0,11,54,44,0.4550348077312475,0.6450249997954224,4
0,tcp,http,0,0,0,265,376,0.0839512536859416,0.8763225686651559,1
4,tcp,smtp,336,2117,0,1,2,1.0,0.0,0
0,tcp,ssh,146,786,9,26,25,0.7942448386190001,0.2969621009954239,2
4,tcp,ssh,118,354,1,12,11,0.581522279787702,0.3625254103454314,5
0,tcp,ssh,165,826,12,28,23,0.7948489605066903,0.3803245382223793,2
7,tcp,dns,323,2010,0,5,4,1.0,0.0,0
0,tcp,http,0,0,14,48,32,0.46639342832343966,0.6495567378418894,4
4,tcp,smtp,84,370,3,8,8,0.449556455533932,0.42157981146885665,3
0,tcp,http,0,0,14,54,42,0.5325443548627122,0.42763007347945087,4
6,tcp,smtp,442,2065,0,1,3,1.0,0.0,0
0,tcp,http,0,0,15,37,44,0.5251086816800312,0.43038710345932407,4
0,tcp,http,0,0,14,32,44,0.3834364172044451,0.6042129194224026,4
0,tcp,ssh,180,717,8,24,15,0.5641072646366825,0.4715240934667926,2
0,tcp,http,0,0,11,52,34,0.40482729994534183,0.43821073017136924,4
2,tcp,ssh,92,392,3,12,13,0.46345348999755237,0.3546084163548456,5
8,udp,http,343,2199,0,3,5,1.0,0.0,0
0,tcp,ssh,188,938,10,33,20,0.5376268956282882,0.2777565946897845,2
0,tcp,ssh,170,859,10,38,23,0.6039234206461735,0.4958472140257784,2
3,tcp,ssh,79,256,1,15,11,0.5152449775504134,0.43410510104121375,5
3,tcp,ftp,145,220,3,11,9,0.4687529940863514,0.5673006924273928,3
0,tcp,http,0,0,0,232,363,0.11888574897953925,0.8744896487980207,1
3,tcp,ssh,109,228,4,14,13,0.5124049651351936,0.5060892535836988,5
0,tcp,http,0,0,0,164,318,0.020106722737129455,0.9419101915011145,1
0,tcp,http,0,0,0,269,221,0.10796718441468557,0.8856962102996581,1
0,tcp,http,0,0,10,34,46,0.5934330783883781,0.5112991032440306,4
4,tcp,ssh,57,293,3,12,13,0.49796385270237353,0.43749386874275814,5
0,tcp,ssh,175,923,10,26,30,0.7910945481773808,0.4902884573779387,2
3,tcp,smtp,115,417,1,15,11,0.4209606220538196,0.5826853275504142,3
0,tcp,ssh,180,763,10,27,24,0.5481514926005631,0.4750495848020939,2
7,tcp,http,558,2939,0,2,3,1.0,0.0,0
8,udp,dns,301,1638,0,1,1,1.0,0.0,0
5,tcp,ftp,158,266,3,8,8,0.6882908898235296,0.3241945650521901,3
0,tcp,ssh,177,760,6,24,23,0.5253905819261999,0.4983133863872083,2
0,tcp,http,0,0,0,289,144,0.12065071929731824,0.8603729735001818,1
4,tcp,ssh,97,204,3,10,9,0.5529100549461262,0.3771290937923179,5
7,udp,http,438,4893,0,4,3,1.0,0.0,0
4,tcp,smtp,84,221,3,15,7,0.6660486111535175,0.5112416051340108,3
2,tcp,ssh,94,315,2,11,15,0.5965642060027191,0.3814768183609777,5
0,tcp,http,0,0,0,280,341,0.09702873983882788,0.9138528207197595,1
0,tcp,http,0,0,0,238,313,0.04720507730371513,0.8800129403448558,1
0,tcp,ssh,176,876,12,25,21,0.7792255727314934,0.2567839527238397,2
3,tcp,smtp,132,233,3,10,12,0.5629522277407408,0.581662397146639,3
8,udp,smtp,309,4420,0,2,5,1.0,0.0,0
0,tcp,http,0,0,8,43,30,0.3590718202809413,0.5231848000937687,4
2,tcp,smtp,109,443,2,14,7,0.6668068214694522,0.31645879441392816,3
0,tcp,http,0,0,0,173,330,0.08471548426910934,0.8844092880426477,1
7,tcp,dns,556,3389,0,2,1,1.0,0.0,0
10,tcp,smtp,243,2995,0,1,1,1.0,0.0,0
8,tcp,dns,356,2569,0,4,4,1.0,0.0,0
0,tcp,http,0,0,10,42,31,0.43869647480937946,0.4579542023610182,4
7,tcp,smtp,212,4031,0,5,3,1.0,0.0,0
0,tcp,http,0,0,0,270,226,0.14114265379073299,0.9785275736899293,1
0,tcp,http,0,0,12,39,40,0.42950441282490626,0.5367896816417761,4
0,tcp,ssh,138,974,5,27,25,0.6892156322305562,0.4538112036104299,2
5,tcp,ssh,93,230,2,12,14,0.6439506367803578,0.45474590907909873,5
0,tcp,ssh,121,793,6,32,30,0.561255728396827,0.48147971867593176,2
3,tcp,smtp,508,3687,0,4,4,1.0,0.0,0
5,tcp,ssh,41,293,1,16,9,0.48860900256841655,0.519103433086976,5
4,tcp,ssh,109,297,1,12,10,0.5411281980278045,0.5010036269055895,5
2,tcp,ftp,87,410,3,14,9,0.40781130359734885,0.43715639790514643,3
0,tcp,http,0,0,0,366,162,0.13720214642036352,0.9279878018927716,1
0,tcp,http,0,0,11,58,25,0.4237149725979519,0.5440809824089448,4
3,tcp,smtp,91,459,1,14,11,0.4912652314642968,0.5712794183534717,3
6,udp,smtp,340,3330,0,2,3,1.0,0.0,0
4,tcp,ftp,138,291,2,11,7,0.6377199808109579,0.5640013366401817,3
0,tcp,http,0,0,10,44,47,0.42920580904083483,0.5875156991746363,4
10,udp,http,534,3606,0,5,2,1.0,0.0,0
0,tcp,http,0,0,12,35,40,0.41703379768107846,0.4184657623669948,4
4,tcp,smtp,147,285,2,8,11,0.6700338954922115,0.5604923926935848,3
5,tcp,ssh,95,399,3,20,13,0.5473105365085826,0.5048033676488446,5
0,tcp,ssh,194,972,8,32,25,0.7673266276780968,0.3648826388037149,2
3,udp,dns,494,4017,0,3,5,1.0,0.0,0
0,tcp,http,0,0,0,299,268,0.025883979162393676,0.9030234688455403,1
0,tcp,http,0,0,0,335,328,0.14026080542256972,0.8748783666577583,1
5,tcp,http,584,4842,0,3,5,1.0,0.0,0
3,tcp,ssh,44,397,4,16,9,0.53727232213963,0.4262233001586587,5
8,tcp,smtp,201,2183,0,3,5,1.0,0.0,0
2,tcp,ssh,54,321,2,18,13,0.5364351061561338,0.5251620462588786,5
0,tcp,ssh,133,835,8,28,25,0.6155664929181849,0.49077717116875635,2
0,tcp,http,0,0,10,60,40,0.5853664072031461,0.6316459097929243,4
4,tcp,ssh,99,323,1,14,10,0.5104991258029947,0.5087216263577893,5
0,tcp,http,0,0,0,153,172,0.027570650188457727,0.9620672846773777,1
4,tcp,smtp,119,237,3,10,8,0.6010975425506078,0.41829313081073727,3
3,tcp,ssh,102,379,4,13,14,0.6155167196258415,0.49289576557248294,5
3,tcp,smtp,255,2341,0,1,2,1.0,0.0,0
5,tcp,dns,225,1567,0,1,4,1.0,0.0,0
6,udp,smtp,213,2115,0,4,1,1.0,0.0,0
3,tcp,ssh,62,216,1,12,14,0.5126509736689423,0.5425898895241523,5
5,tcp,smtp,150,328,2,12,8,0.6122699122443857,0.30435107689483737,3
0,tcp,http,0,0,13,35,27,0.5558815226983591,0.6397674858625678,4
0,tcp,http,0,0,9,54,41,0.3181592719414983,0.5130507334919446,4
9,tcp,smtp,430,4557,0,3,4,1.0,0.0,0
4,tcp,ssh,88,269,1,17,13,0.5421855363446859,0.4411989981153259,5
0,tcp,http,0,0,0,218,367,0.06290042095348934,0.8701000004249965,1
0,tcp,http,0,0,0,354,324,0.07373581633498738,0.9293532926107758,1
3,tcp,ftp,108,223,2,11,7,0.5641280937368146,0.5773861447903534,3
3,tcp,ssh,112,398,2,12,12,0.6020540604389379,0.3740488864676342,5
0,tcp,http,0,0,0,328,235,0.1462796124037041,0.946222026469914,1
0,tcp,http,0,0,8,57,38,0.3347436465311062,0.49793755829366565,4
0,tcp,http,0,0,11,58,36,0.3642881815895729,0.6811989436841117,4
2,tcp,ssh,107,253,4,19,15,0.6118161941224274,0.5342056702128444,5
0,tcp,http,0,0,0,344,227,0.03386391713510202,0.9773837756264196,1
5,tcp,dns,414,1856,0,5,2,1.0,0.0,0
0,tcp,http,0,0,0,294,253,0.03189971315374428,0.8502252828457528,1
3,tcp,ssh,67,271,2,20,10,0.5250984543635098,0.47679929722252445,5
0,tcp,http,0,0,0,306,343,0.05727318855034659,0.8627394232326299,1
5,tcp,smtp,376,2662,0,2,5,1.0,0.0,0
0,tcp,http,0,0,0,332,365,0.02438406469292943,0.8930297041390771,1
0,tcp,ssh,129,797,7,36,23,0.710710066390429,0.3468267345520194,2
2,tcp,smtp,114,291,1,8,9,0.40602582962922745,0.31874130611616935,3
8,tcp,smtp,489,2965,0,1,3,1.0,0.0,0
0,tcp,http,0,0,0,214,380,0.1323559512184951,0.9040020336471292,1
0,tcp,http,0,0,12,38,27,0.406954371687976,0.6807941681837689,4
8,tcp,smtp,440,2090,0,5,3,1.0,0.0,0
0,tcp,ssh,134,841,8,22,15,0.6072303355486263,0.28130472246405314,2
5,tcp,http,290,1746,0,1,4,1.0,0.0,0
0,tcp,http,0,0,0,153,222,0.09831305283196638,0.9403407920469673,1
3,udp,dns,201,4242,0,2,4,1.0,0.0,0
0,tcp,ssh,190,935,6,26,24,0.7104492548072521,0.347482810652185,2
4,tcp,smtp,435,1732,0,3,2,1.0,0.0,0
2,tcp,ssh,108,384,1,10,15,0.5555870725676276,0.3870340925111468,5
0,tcp,http,0,0,10,50,25,0.31163009221673243,0.698763891213452,4
0,tcp,ssh,199,841,5,38,23,0.5625151422319543,0.3741146068701624,2
0,tcp,http,0,0,15,56,29,0.33190068871368633,0.4123184429274963,4
8,udp,smtp,376,1518,0,4,4,1.0,0.0,0
4,udp,dns,417,2397,0,3,3,1.0,0.0,0
0,tcp,ssh,184,848,9,23,25,0.7173607374898137,0.21133653841437652,2
2,tcp,ssh,60,387,4,18,13,0.49963199062933017,0.5371497817481663,5
0,tcp,http,0,0,12,52,46,0.5665375123136877,0.56233579537918,4
0,tcp,ssh,133,801,12,36,20,0.5543647457411284,0.4509708270360514,2
10,udp,smtp,451,2812,0,3,3,1.0,0.0,0
9,tcp,smtp,434,2056,0,5,3,1.0,0.0,0
0,tcp,http,0,0,8,54,47,0.39637175999399404,0.6833629501723257,4
0,tcp,ssh,127,964,12,29,19,0.6406811780943569,0.4129391133535461,2
0,tcp,ssh,120,816,6,29,20,0.6902777481061454,0.22300731648342773,2
5,tcp,ssh,47,271,2,17,15,0.6128180973290598,0.3905885868390614,5
0,tcp,http,0,0,8,51,31,0.4894339822176892,0.6545719796269318,4
4,tcp,ftp,152,310,3,11,12,0.5790286280834056,0.4728261912814139,3
4,tcp,smtp,156,363,3,8,10,0.6409670018026464,0.4466112620712538,3
3,tcp,smtp,131,387,1,9,8,0.4227180250295232,0.595027200494709,3
2,tcp,ssh,42,269,2,16,11,0.6077753157060513,0.4031434351361347,5
0,tcp,http,0,0,0,388,203,0.055080660858771516,0.934802319170765,1
5,udp,smtp,356,4638,0,1,4,1.0,0.0,0
0,tcp,ssh,162,913,6,27,18,0.7354826501981739,0.49211541851799667,2
8,tcp,dns,422,3398,0,5,2,1.0,0.0,0
4,tcp,smtp,265,3238,0,1,5,1.0,0.0,0
3,tcp,ssh,48,222,2,20,15,0.4506654023973732,0.45060693809322205,5
0,tcp,http,0,0,11,46,25,0.5970413650058655,0.5974698186523775,4
3,tcp,smtp,116,440,3,12,11,0.4427486661152974,0.438674875614842,3
0,tcp,http,0,0,0,227,226,0.08867659421171152,0.8668402031355357,1
8,udp,http,311,2845,0,2,1,1.0,0.0,0
6,tcp,smtp,152,459,3,11,6,0.6495451387279657,0.32820441881391077,3
0,tcp,http,0,0,0,383,161,0.038884060004634444,0.8817794687521724,1
7,udp,http,595,1996,0,3,2,1.0,0.0,0
2,tcp,ssh,71,320,3,18,15,0.5569613457830846,0.4189132779141911,5
2,tcp,smtp,128,484,3,8,9,0.528701852924979,0.33916628595321047,3
5,tcp,http,590,1752,0,3,2,1.0,0.0,0
5,tcp,ssh,62,377,2,10,12,0.5019725325402237,0.37594799939374246,5
3,tcp,ssh,65,317,2,20,13,0.5840494787614743,0.5199773310834497,5
0,tcp,ssh,199,705,6,26,24,0.7672366902782386,0.2635082858447311,2
0,tcp,http,0,0,0,212,258,0.13660595481824117,0.8998051373026068,1
2,tcp,ssh,54,276,3,11,15,0.5786311962576322,0.3568362880493762,5
0,tcp,http,0,0,0,155,191,0.09972208654074638,0.9661880059915613,1
0,tcp,http,0,0,0,274,251,0.07765120784122582,0.9464148953144533,1
6,tcp,ftp,87,254,3,10,7,0.5155105067174292,0.49473200065525885,3
0,tcp,http,0,0,0,256,226,0.11740256998530903,0.8811120761261124,1
4,tcp,smtp,150,382,3,10,9,0.5673153319471068,0.48022092467002664,3
0,tcp,ssh,179,754,10,34,25,0.7823549268156751,0.36075871750674837,2
0,tcp,http,0,0,0,158,377,0.07045203870141394,0.938399919674445,1
3,tcp,ssh,115,263,2,14,9,0.5762292962142145,0.5478626211218559,5
0,tcp,http,0,0,0,206,159,0.04228771324729245,0.8776573188099333,1
0,tcp,http,0,0,0,188,294,0.13205723943914388,0.8889904157422237,1
9,tcp,smtp,439,2266,0,4,5,1.0,0.0,0
0,tcp,ssh,167,768,9,36,23,0.6287822445376241,0.3989287073683946,2
5,udp,smtp,519,2367,0,5,4,1.0,0.0,0
7,tcp,http,548,4291,0,5,5,1.0,0.0,0
0,tcp,http,0,0,12,56,50,0.44159679601600577,0.4666417475286675,4
6,tcp,smtp,148,381,1,8,6,0.6681541784923934,0.40756808408321876,3
0,tcp,http,0,0,0,243,229,0.09546185516829656,0.8837376080587978,1
6,tcp,dns,303,2233,0,4,4,1.0,0.0,0
6,tcp,smtp,145,278,3,13,10,0.5294899766255124,0.3347386224738185,3
0,tcp,ssh,181,991,10,20,26,0.794438547138098,0.26242243718521063,2
5,tcp,ftp,140,351,3,13,6,0.5273789286520123,0.3046373398138788,3
5,udp,http,471,3299,0,5,3,1.0,0.0,0
0,tcp,http,0,0,0,206,368,0.13426623533943033,0.9646568848732139,1
0,tcp,http,0,0,8,34,31,0.5951126510737119,0.6912097747270748,4
0,tcp,http,0,0,0,235,232,0.05470448656997999,0.91872624404036,1
4,tcp,ftp,136,420,3,11,8,0.6080981811298829,0.49790986697235373,3
0,tcp,ssh,174,915,6,29,15,0.5748303315252211,0.3008244370137705,2
7,udp,smtp,264,1693,0,5,1,1.0,0.0,0
3,tcp,ssh,86,394,1,12,11,0.5339995037742084,0.4026308451978336,5
0,tcp,ssh,130,847,5,36,28,0.5961487384525256,0.40416956720727065,2
0,tcp,ssh,138,974,8,34,23,0.6983876744936512,0.26563554896281527,2
5,tcp,smtp,147,363,2,14,10,0.6666087905726789,0.4367079531771375,3
0,tcp,http,0,0,15,33,27,0.4743180335985496,0.48427202774678224,4
0,tcp,ssh,166,939,5,24,27,0.575665568528711,0.2448056322330867,2
0,tcp,http,0,0,12,54,31,0.5443343991998071,0.5208236691797192,4
0,tcp,http,0,0,13,60,37,0.5368571087216039,0.5606628378519781,4
9,udp,smtp,520,2558,0,3,5,1.0,0.0,0
0,tcp,http,0,0,10,34,46,0.5317099767168847,0.5858868556191699,4
5,udp,dns,453,3956,0,5,2,1.0,0.0,0
2,tcp,ssh,53,293,3,16,14,0.5920071477630471,0.4270536629068787,5
0,tcp,ssh,186,803,12,26,28,0.7152970872311666,0.282396202466373,2
0,tcp,http,0,0,12,49,48,0.584283103883307,0.5171571286677442,4
2,tcp,ssh,93,336,1,12,15,0.581182581820963,0.4394474448026956,5
5,tcp,ftp,141,248,2,11,7,0.42469507537799206,0.41137194497057017,3
0,tcp,ssh,150,765,8,21,28,0.7048970657464136,0.38127405226263433,2
0,tcp,ssh,172,878,9,20,29,0.644925672508059,0.3490523926296702,2
5,tcp,ftp,102,410,2,11,7,0.4810459014952657,0.3460979669560334,3
0,tcp,http,0,0,0,383,286,0.1469041147230352,0.8667229174869602,1
5,tcp,ftp,148,500,3,15,9,0.6721947721443674,0.43070807444081216,3
0,tcp,http,0,0,15,34,41,0.4694894044587914,0.4018113091295513,4
0,tcp,ssh,162,736,10,36,23,0.650487544054887,0.3815363015405254,2
4,tcp,ssh,85,276,3,11,12,0.5006315101663491,0.4971377779116561,5
4,tcp,smtp,106,373,3,10,7,0.45418875539014375,0.4044474356700065,3
5,udp,dns,455,4859,0,5,3,1.0,0.0,0
8,tcp,smtp,279,2643,0,1,4,1.0,0.0,0
0,tcp,http,0,0,13,43,30,0.3598004493206904,0.5354386488216916,4
6,tcp,smtp,118,337,2,8,12,0.5807369059670008,0.4788942512329266,3
3,tcp,ftp,81,462,3,12,11,0.5349659435357232,0.5912845557261466,3
0,tcp,http,0,0,0,345,308,0.09537246167782536,0.931970804591036,1
2,tcp,smtp,146,482,1,11,7,0.6162353757327519,0.5520674690032759,3
0,tcp,http,0,0,0,380,221,0.09172654337928779,0.8682180322184094,1
10,tcp,smtp,522,1968,0,2,3,1.0,0.0,0
0,tcp,ssh,189,704,12,30,20,0.5208592093351051,0.49481133228524554,2
0,tcp,ssh,168,985,11,21,20,0.5037077092252507,0.35427798448544295,2
0,tcp,http,0,0,8,58,39,0.39424660359382874,0.5007168537776817,4
5,udp,dns,514,1572,0,4,1,1.0,0.0,0
2,tcp,ftp,114,464,2,8,8,0.5956673283461911,0.5327655945724257,3
4,udp,dns,513,3462,0,3,4,1.0,0.0,0
4,tcp,ftp,154,334,3,10,12,0.43406724464851043,0.3201569736402815,3
0,tcp,http,0,0,0,233,336,0.025158482691095038,0.9433316674084643,1
0,tcp,ssh,127,773,9,36,28,0.749537644326979,0.3639967443142138,2
0,tcp,http,0,0,10,44,30,0.3787001544747163,0.5043094816846907,4
6,udp,http,314,4363,0,5,5,1.0,0.0,0
2,tcp,ssh,81,400,2,13,15,0.4600333609824867,0.5310558531206695,5
0,tcp,http,0,0,10,38,49,0.4195945562762971,0.47119590379582943,4
0,tcp,ssh,149,868,9,36,26,0.7503130626615659,0.3482502739234071,2
5,udp,smtp,340,3748,0,1,4,1.0,0.0,0
5,tcp,dns,312,3801,0,2,5,1.0,0.0,0
0,tcp,http,0,0,0,181,159,0.040386884299675824,0.9205637637329454,1
0,tcp,http,0,0,0,167,175,0.1272957444279943,0.9583299649939078,1
0,tcp,http,0,0,11,31,39,0.30316934008250584,0.4408145473991402,4
0,tcp,http,0,0,0,259,328,0.13082215337905112,0.9640987379671995,1
0,tcp,http,0,0,15,44,46,0.5649311652835649,0.6244924473420904,4
0,tcp,http,0,0,15,49,43,0.49367694120777694,0.42768021976672455,4
