duration,protocol_type,src_bytes,dst_bytes,failed_logins,logged_in,count,srv_count,serror_rate,srv_serror_rate
15,tcp,401,1768,3,1,11,12,0.07,0.06
4,tcp,301,1670,5,0,38,17,0.09,0.3
15,tcp,67,1485,0,0,24,28,0.05,0.43
15,tcp,372,400,5,0,5,30,0.21,0.08
7,tcp,252,1716,5,0,36,20,0.1,0.09
7,tcp,153,662,0,0,29,1,0.24,0.24
5,udp,253,1020,3,0,37,10,0.47,0.17
8,udp,409,1739,5,0,24,28,0.12,0.47
7,udp,454,1554,1,1,11,20,0.25,0.02
18,udp,437,460,2,0,6,11,0.45,0.5
20,udp,307,1784,3,1,48,3,0.42,0.45
20,tcp,285,1091,1,0,38,5,0.45,0.29
2,tcp,308,137,0,0,39,5,0.15,0.25
20,udp,376,100,0,1,41,17,0.02,0.44
13,tcp,447,1907,3,0,16,24,0.3,0.36
7,tcp,432,1861,2,1,49,10,0.18,0.44
12,udp,181,882,1,0,21,15,0.2,0.18
19,udp,299,1317,1,0,46,29,0.19,0.18
2,tcp,209,1748,4,0,38,7,0.46,0.28
8,udp,312,1254,1,1,44,17,0.03,0.07
2,udp,203,473,5,0,47,11,0.49,0.35
9,tcp,399,1053,4,0,7,12,0.1,0.07
17,tcp,62,438,0,0,39,27,0.27,0.47
13,tcp,298,100,4,0,30,2,0.08,0.32
16,udp,443,976,4,0,4,8,0.11,0.2
2,udp,137,605,4,0,9,2,0.47,0.14
12,tcp,94,1357,2,1,34,6,0.12,0.39
5,tcp,344,1082,3,0,17,17,0.18,0.5
14,tcp,335,1118,3,0,18,27,0.27,0.18
10,tcp,187,383,5,0,45,13,0.25,0.05
7,tcp,225,1705,2,0,15,20,0.25,0.29
16,udp,141,537,4,0,35,21,0.24,0.17
8,udp,141,162,3,0,30,28,0.31,0.07
19,tcp,319,1188,1,1,5,3,0.28,0.19
11,tcp,273,1619,3,0,32,25,0.05,0.12
11,tcp,347,716,5,0,32,17,0.25,0.15
17,udp,451,275,0,1,41,21,0.03,0.32
9,udp,261,960,3,1,22,27,0.18,0.43
9,udp,359,1517,0,1,33,16,0.35,0.32
9,tcp,393,1280,4,0,50,2,0.25,0.41
17,tcp,79,775,0,1,36,23,0.16,0.46
7,tcp,353,369,0,0,50,17,0.36,0.27
3,tcp,395,1848,5,0,49,3,0.48,0.09
11,udp,176,280,4,0,4,13,0.23,0.07
20,udp,204,1373,0,0,49,22,0.11,0.49
15,udp,437,949,4,0,40,1,0.08,0.17
6,udp,179,1881,2,1,32,25,0.26,0.41
4,udp,402,1651,5,0,46,22,0.43,0.11
18,udp,168,1033,4,0,50,10,0.15,0.37
8,tcp,172,1240,0,0,31,6,0.16,0.23
14,tcp,236,1815,4,0,39,20,0.49,0.13
10,tcp,76,528,0,1,10,24,0.36,0.34
10,udp,174,1018,4,0,29,14,0.46,0.35
12,tcp,169,1005,5,0,22,18,0.47,0.45
18,tcp,202,1370,1,0,34,14,0.04,0.23
4,udp,491,423,3,0,12,10,0.2,0.24
7,tcp,272,1068,4,0,9,12,0.16,0.18
16,tcp,375,828,3,1,40,7,0.05,0.28
7,tcp,318,1912,1,1,43,5,0.05,0.04
20,tcp,237,1838,1,0,1,25,0.21,0.23
8,udp,248,1145,1,0,21,19,0.32,0.05
5,udp,195,224,5,0,17,13,0.42,0.13
19,udp,407,1584,2,0,4,9,0.15,0.15
11,udp,336,1869,0,0,26,22,0.33,0.12
13,udp,498,1134,1,1,32,16,0.33,0.46
20,udp,237,1911,3,1,36,28,0.24,0.34
15,udp,264,412,4,0,18,4,0.1,0.21
4,tcp,239,1566,1,0,47,15,0.06,0.33
7,tcp,276,1858,4,0,7,21,0.05,0.09
12,tcp,122,1107,5,0,47,10,0.14,0.33
3,udp,353,735,3,1,45,9,0.2,0.06
10,tcp,136,182,2,0,44,26,0.06,0.34
12,udp,111,1461,5,0,45,19,0.01,0.4
9,tcp,248,927,4,0,38,9,0.37,0.44
12,udp,266,1158,1,1,42,1,0.49,0.32
15,udp,159,1884,5,0,27,11,0.44,0.19
14,udp,251,898,2,1,4,27,0.33,0.35
7,udp,494,1956,4,0,12,5,0.3,0.23
5,tcp,304,1275,0,0,32,21,0.39,0.05
5,udp,188,909,0,0,22,17,0.25,0.1
10,udp,71,1481,5,0,24,13,0.13,0.39
6,udp,444,1992,1,0,13,17,0.28,0.5
5,udp,55,1123,3,1,45,11,0.44,0.03
13,tcp,87,1235,2,1,48,3,0.02,0.28
18,tcp,279,1601,1,1,31,17,0.03,0.18
11,udp,295,982,3,1,41,25,0.18,0.03
10,tcp,319,1827,3,1,18,15,0.27,0.17
6,tcp,389,394,0,1,20,28,0.18,0.49
9,tcp,289,1555,2,1,17,24,0.43,0.29
18,udp,335,328,3,0,22,24,0.4,0.35
5,tcp,137,1024,2,1,28,13,0.18,0.2
12,udp,307,101,1,1,14,9,0.31,0.19
13,udp,441,1234,2,1,7,20,0.23,0.07
15,udp,88,1617,5,0,47,2,0.18,0.07
1,udp,122,550,2,1,22,21,0.32,0.03
14,udp,410,202,1,0,41,18,0.36,0.23
16,udp,334,708,0,1,34,5,0.5,0.34
19,udp,78,1590,2,0,11,24,0.44,0.48
9,udp,312,505,0,0,4,11,0.18,0.24
6,udp,270,1325,3,0,11,14,0.15,0.16
19,tcp,74,401,4,0,38,2,0.16,0.33
9,tcp,312,184,5,0,17,11,0.44,0.15
1,udp,159,1433,1,0,38,14,0.4,0.04
15,tcp,92,1366,0,0,13,10,0.39,0.2
16,tcp,61,1291,1,0,15,13,0.24,0.25
18,tcp,295,815,2,0,38,8,0.34,0.25
3,udp,413,381,5,0,49,26,0.04,0.48
14,tcp,186,403,3,0,30,21,0.2,0.09
16,udp,126,250,0,1,34,19,0.48,0.44
15,udp,278,1237,0,0,47,5,0.01,0.27
16,udp,483,1437,1,1,25,16,0.34,0.32
10,udp,115,1277,4,0,25,28,0.01,0.08
18,tcp,113,380,2,1,48,19,0.37,0.26
18,udp,304,1272,1,1,42,5,0.02,0.12
6,udp,275,1161,4,0,12,12,0.28,0.47
5,udp,260,413,1,1,50,17,0.12,0.06
8,tcp,186,1050,3,0,25,24,0.13,0.32
9,udp,303,1286,2,0,29,24,0.04,0.38
15,tcp,306,156,1,1,42,8,0.34,0.07
14,tcp,483,1192,3,1,17,27,0.1,0.04
1,tcp,94,499,0,1,11,24,0.39,0.44
20,udp,303,103,0,0,8,25,0.04,0.21
17,udp,82,1218,5,0,38,13,0.33,0.36
1,tcp,265,1288,1,0,40,23,0.21,0.42
10,udp,375,978,2,1,33,16,0.3,0.04
10,tcp,66,308,5,0,20,19,0.46,0.29
11,tcp,269,1365,2,0,8,6,0.21,0.22
17,udp,59,1883,2,1,22,4,0.22,0.43
2,udp,487,1956,0,0,39,23,0.4,0.0
1,udp,147,1129,0,0,41,21,0.28,0.1
2,udp,261,1664,1,0,37,25,0.01,0.29
19,udp,143,994,5,0,34,15,0.47,0.4
6,udp,136,1880,1,1,38,26,0.34,0.4
12,udp,416,1861,0,0,42,26,0.15,0.2
10,udp,441,1797,3,1,41,17,0.41,0.42
11,udp,168,1572,3,1,34,9,0.39,0.18
2,udp,225,1758,5,0,18,29,0.17,0.41
3,tcp,304,1640,3,1,45,9,0.49,0.05
6,udp,490,1252,2,1,5,7,0.08,0.04
19,udp,186,604,5,0,40,28,0.31,0.16
18,tcp,339,901,0,1,48,6,0.46,0.46
5,udp,447,913,4,0,8,13,0.44,0.38
19,udp,136,386,4,0,6,27,0.22,0.27
5,tcp,268,102,3,1,36,2,0.32,0.44
17,tcp,54,1585,1,1,3,14,0.07,0.38
17,udp,214,1500,0,0,44,4,0.47,0.38
2,tcp,448,722,2,1,22,8,0.3,0.12
6,udp,123,684,3,0,11,2,0.07,0.4
11,udp,347,515,0,1,20,6,0.16,0.47
17,udp,345,837,3,1,33,22,0.06,0.01
8,udp,361,258,5,0,3,6,0.35,0.13
11,tcp,418,418,2,1,19,26,0.25,0.12
20,udp,272,903,1,1,39,24,0.01,0.0
15,tcp,54,665,0,0,15,30,0.24,0.18
17,tcp,291,894,4,0,6,8,0.01,0.33
1,tcp,432,1221,0,0,19,27,0.1,0.4
14,tcp,390,716,2,0,8,28,0.39,0.42
7,tcp,140,1086,5,0,15,25,0.45,0.3
13,tcp,480,626,5,0,48,25,0.36,0.32
20,udp,308,1616,2,1,16,9,0.25,0.4
17,udp,81,482,3,0,33,2,0.38,0.27
9,udp,248,108,4,0,3,1,0.31,0.43
11,udp,178,686,1,0,9,18,0.47,0.08
15,udp,175,172,3,1,50,30,0.34,0.17
1,udp,336,1821,1,1,40,15,0.32,0.22
15,tcp,246,680,4,0,5,2,0.12,0.42
19,udp,188,1645,1,1,15,17,0.0,0.03
5,tcp,251,432,4,0,28,26,0.15,0.27
16,udp,489,529,3,0,5,21,0.26,0.08
12,tcp,242,368,0,1,8,12,0.32,0.1
3,udp,313,913,1,0,24,29,0.49,0.42
2,udp,274,1774,2,1,24,17,0.05,0.13
9,tcp,198,1671,0,1,27,12,0.4,0.31
11,udp,421,1711,1,1,11,26,0.36,0.02
12,udp,389,1308,2,1,46,24,0.21,0.35
12,tcp,157,1636,3,0,11,5,0.43,0.22
7,tcp,442,1012,4,0,25,22,0.34,0.34
5,udp,458,1906,4,0,47,6,0.26,0.06
12,tcp,358,1821,0,1,14,5,0.5,0.38
6,tcp,487,762,5,0,33,28,0.39,0.23
8,tcp,149,1064,2,0,16,21,0.34,0.12
13,udp,343,458,4,0,41,29,0.26,0.13
1,tcp,317,402,1,1,49,5,0.1,0.19
11,tcp,476,1939,3,1,14,28,0.33,0.45
7,tcp,240,1982,3,0,40,7,0.44,0.09
13,udp,74,495,3,1,25,6,0.38,0.17
9,udp,258,1296,5,0,19,7,0.49,0.36
2,udp,379,1535,5,0,33,9,0.02,0.38
16,udp,197,554,1,0,46,3,0.39,0.47
8,tcp,221,120,0,1,16,12,0.03,0.03
3,udp,146,553,4,0,47,21,0.4,0.04
2,udp,429,1190,1,1,35,17,0.31,0.21
12,udp,164,529,0,1,25,1,0.03,0.47
16,udp,489,1259,4,0,47,18,0.08,0.47
3,udp,288,1351,5,0,8,23,0.24,0.16
8,tcp,231,254,5,0,3,8,0.17,0.1
4,tcp,473,943,0,0,37,25,0.38,0.21
17,tcp,425,1695,5,0,7,26,0.49,0.24
13,tcp,188,132,1,1,10,30,0.37,0.41
9,tcp,454,1759,0,1,13,10,0.41,0.44
20,udp,213,1127,5,0,6,10,0.33,0.49
13,tcp,313,1047,0,1,5,9,0.31,0.2
2,tcp,479,185,4,0,12,20,0.45,0.2
12,udp,240,1796,2,1,50,25,0.46,0.06
16,tcp,215,684,3,0,37,1,0.39,0.05
1,tcp,288,1005,4,0,41,27,0.45,0.09
11,tcp,111,1088,1,1,28,14,0.25,0.1
15,tcp,174,889,4,0,21,5,0.47,0.02
11,tcp,278,1481,3,1,9,16,0.14,0.03
9,udp,141,1802,5,0,28,14,0.48,0.35
1,udp,189,1033,1,1,47,16,0.03,0.47
3,tcp,476,1443,0,1,28,12,0.26,0.35
12,udp,428,523,2,0,18,1,0.31,0.22
3,tcp,224,1283,2,1,34,30,0.47,0.03
7,udp,154,1205,0,0,35,17,0.47,0.4
6,udp,142,1690,2,1,49,27,0.17,0.01
6,udp,102,1868,3,1,16,19,0.46,0.23
19,tcp,262,775,4,0,40,25,0.3,0.33
20,udp,212,1099,2,0,30,18,0.12,0.14
5,udp,332,1562,4,0,30,13,0.27,0.27
13,tcp,336,1399,3,0,12,22,0.04,0.04
6,udp,202,329,5,0,36,15,0.48,0.08
12,tcp,85,1599,3,1,30,28,0.35,0.28
6,tcp,142,834,1,0,40,7,0.06,0.42
5,tcp,477,1290,2,1,7,1,0.39,0.48
11,udp,404,823,0,0,29,14,0.1,0.09
9,tcp,83,1255,5,0,33,10,0.47,0.27
20,tcp,70,494,2,0,17,19,0.25,0.08
9,tcp,227,945,2,0,34,3,0.11,0.48
9,udp,359,381,4,0,19,6,0.08,0.38
18,udp,76,1705,4,0,47,20,0.24,0.14
4,tcp,280,879,1,1,39,30,0.09,0.22
18,udp,74,739,4,0,40,28,0.44,0.3
6,udp,63,967,4,0,23,12,0.41,0.09
11,tcp,371,1454,2,1,26,25,0.13,0.46
4,udp,321,399,2,1,12,29,0.15,0.3
16,udp,254,1304,4,0,12,2,0.46,0.24
20,tcp,338,1826,1,1,16,13,0.22,0.22
19,udp,296,251,2,1,21,24,0.02,0.47
14,tcp,168,125,2,1,18,7,0.42,0.07
19,tcp,87,406,0,1,17,14,0.32,0.33
13,udp,161,1054,4,0,24,6,0.07,0.29
19,tcp,375,1749,4,0,7,9,0.35,0.41
6,tcp,164,1972,4,0,12,28,0.32,0.07
18,tcp,480,1336,3,0,5,7,0.11,0.05
12,udp,55,258,0,0,20,6,0.1,0.32
1,udp,238,765,1,1,35,2,0.0,0.45
10,udp,262,1567,1,1,27,20,0.34,0.05
9,udp,349,1432,0,0,49,8,0.03,0.31
3,tcp,243,1353,4,0,5,29,0.09,0.25
1,tcp,272,1099,0,0,21,11,0.11,0.5
11,udp,279,479,1,0,40,10,0.35,0.08
16,udp,371,1610,5,0,20,9,0.22,0.38
7,tcp,422,139,3,1,35,13,0.43,0.24
7,tcp,52,879,1,0,21,30,0.41,0.12
4,tcp,283,500,2,1,19,2,0.42,0.14
3,tcp,320,1504,5,0,19,16,0.26,0.38
11,tcp,402,878,3,1,16,13,0.26,0.24
3,udp,63,1014,2,0,40,23,0.48,0.27
16,tcp,434,801,5,0,14,1,0.21,0.01
7,tcp,490,1914,5,0,38,13,0.26,0.11
14,udp,256,1750,0,1,17,23,0.15,0.33
10,udp,215,405,4,0,4,27,0.36,0.17
12,udp,150,654,1,0,15,13,0.15,0.36
4,udp,95,1554,1,1,9,2,0.44,0.28
6,udp,482,271,0,1,47,9,0.04,0.43
9,udp,79,1894,4,0,43,17,0.03,0.33
1,tcp,451,188,0,1,43,24,0.18,0.15
19,udp,313,918,4,0,11,13,0.09,0.34
4,tcp,192,491,2,1,31,30,0.33,0.41
15,udp,376,111,4,0,37,20,0.4,0.3
14,tcp,124,1015,3,1,9,30,0.05,0.4
13,udp,332,928,2,0,32,19,0.38,0.44
15,tcp,490,837,1,0,14,18,0.37,0.02
1,tcp,333,419,3,0,22,23,0.19,0.36
8,udp,201,1238,3,1,39,11,0.5,0.31
13,tcp,484,822,0,1,48,17,0.04,0.13
17,tcp,81,1715,4,0,1,27,0.16,0.37
5,udp,315,289,3,0,24,29,0.49,0.13
20,udp,491,458,1,0,6,21,0.13,0.3
12,tcp,451,1499,1,1,20,18,0.31,0.28
5,udp,196,1099,3,0,14,9,0.31,0.33
17,udp,196,800,4,0,45,10,0.33,0.03
2,udp,194,884,1,0,34,29,0.37,0.28
11,tcp,98,1530,4,0,18,12,0.12,0.35
13,udp,342,246,1,1,3,29,0.09,0.15
10,udp,420,1644,3,0,36,19,0.01,0.2
11,udp,89,1080,0,0,41,29,0.0,0.24
18,tcp,409,360,0,0,24,29,0.2,0.4
11,udp,191,610,5,0,46,25,0.45,0.28
14,udp,221,1187,5,0,14,26,0.17,0.21
5,tcp,77,654,4,0,29,6,0.15,0.3
19,udp,418,506,3,0,21,23,0.45,0.38
13,tcp,445,418,5,0,34,27,0.23,0.27
14,udp,233,818,4,0,31,11,0.33,0.13
17,tcp,263,311,4,0,32,2,0.46,0.38
13,tcp,260,1819,2,1,29,26,0.37,0.21
19,udp,416,998,4,0,48,3,0.41,0.31
20,tcp,116,1545,5,0,4,6,0.42,0.14
12,tcp,71,877,2,1,47,4,0.3,0.06
15,tcp,397,1033,0,0,15,30,0.28,0.49
4,udp,453,564,1,0,36,5,0.24,0.32
14,udp,248,957,0,0,36,1,0.06,0.17
18,udp,341,407,3,1,40,18,0.35,0.41
2,tcp,122,757,1,1,42,23,0.05,0.49
16,tcp,83,1507,5,0,43,3,0.26,0.41
9,udp,486,869,0,1,14,11,0.04,0.27
3,udp,346,1475,5,0,17,18,0.33,0.18
17,tcp,156,412,3,0,25,6,0.09,0.41
8,udp,268,996,4,0,5,26,0.49,0.41
3,tcp,396,426,3,1,15,14,0.25,0.15
19,udp,458,247,0,1,21,27,0.17,0.23
10,udp,323,397,2,1,3,10,0.48,0.09
19,tcp,193,1033,3,0,9,24,0.47,0.32
15,udp,409,1539,5,0,49,4,0.34,0.19
17,tcp,423,444,4,0,7,11,0.47,0.15
1,tcp,101,1543,5,0,9,11,0.02,0.07
17,udp,384,1108,3,0,14,8,0.31,0.23
4,tcp,129,680,2,0,7,3,0.21,0.25
4,tcp,107,525,3,1,3,25,0.16,0.35
10,udp,155,1627,5,0,8,23,0.18,0.25
4,tcp,461,891,0,0,39,20,0.41,0.1
5,udp,365,1302,4,0,4,3,0.2,0.34
13,udp,374,1382,5,0,10,12,0.29,0.44
15,udp,451,1372,3,0,50,8,0.48,0.38
14,tcp,204,1618,1,0,33,5,0.02,0.02
3,tcp,198,1148,5,0,12,28,0.43,0.36
8,udp,198,1622,2,1,28,19,0.04,0.17
15,tcp,54,1679,3,0,29,3,0.03,0.39
13,udp,354,614,1,1,20,27,0.14,0.38
9,udp,493,761,5,0,3,21,0.07,0.39
8,udp,159,709,3,1,7,6,0.22,0.42
8,tcp,449,292,5,0,46,24,0.16,0.36
11,udp,347,1613,3,1,49,16,0.35,0.32
14,tcp,431,1461,1,1,20,18,0.16,0.23
9,udp,481,1402,0,0,50,21,0.35,0.12
4,tcp,224,606,3,0,5,28,0.47,0.09
16,udp,281,1793,2,1,48,30,0.13,0.0
20,udp,135,1894,0,1,38,26,0.13,0.32
7,udp,467,307,5,0,5,13,0.24,0.01
7,udp,311,674,5,0,47,8,0.25,0.2
16,tcp,133,1487,0,1,2,12,0.18,0.1
14,udp,72,686,0,1,2,2,0.49,0.22
19,tcp,417,1129,1,0,7,5,0.14,0.44
15,udp,460,1895,0,1,27,7,0.42,0.1
14,udp,464,491,5,0,30,27,0.35,0.41
7,tcp,99,137,3,0,27,19,0.03,0.37
4,udp,144,1917,1,0,48,16,0.36,0.33
8,tcp,413,975,3,1,24,19,0.01,0.12
7,udp,143,1870,0,1,44,28,0.3,0.31
16,tcp,351,665,0,0,46,3,0.47,0.39
14,udp,150,1028,2,1,9,7,0.05,0.43
13,tcp,449,1619,2,0,4,19,0.5,0.12
16,udp,315,1395,1,1,16,30,0.14,0.35
12,udp,249,300,5,0,14,17,0.04,0.19
8,tcp,184,1017,1,1,8,11,0.31,0.09
3,udp,145,1962,3,1,31,18,0.23,0.31
7,tcp,228,1310,4,0,21,15,0.01,0.13
10,udp,500,393,5,0,13,22,0.24,0.18
17,tcp,95,1079,0,0,15,12,0.16,0.19
16,tcp,123,1565,0,1,3,25,0.47,0.24
13,udp,96,281,3,1,42,4,0.17,0.34
2,tcp,422,1390,5,0,33,10,0.12,0.36
9,tcp,387,963,1,1,31,20,0.18,0.17
9,udp,56,568,0,1,46,8,0.03,0.5
9,udp,283,837,5,0,21,14,0.43,0.31
19,udp,383,751,2,1,38,25,0.05,0.39
10,tcp,271,1383,2,0,5,29,0.34,0.16
6,tcp,137,503,5,0,28,3,0.06,0.14
12,tcp,221,587,5,0,12,11,0.15,0.26
19,udp,460,1840,4,0,49,19,0.02,0.45
6,udp,410,1127,4,0,3,18,0.0,0.07
5,udp,463,1824,3,0,28,24,0.27,0.22
11,tcp,54,761,1,0,33,30,0.18,0.49
8,udp,159,1396,3,0,27,15,0.17,0.2
7,tcp,347,1558,2,1,17,30,0.23,0.15
10,udp,307,1503,3,1,44,11,0.07,0.32
17,tcp,358,855,2,0,12,16,0.41,0.41
19,udp,309,1116,0,1,40,9,0.06,0.28
18,tcp,418,952,0,0,23,24,0.13,0.29
12,udp,139,668,4,0,36,1,0.45,0.0
15,udp,392,1322,1,0,6,2,0.01,0.2
2,udp,298,525,4,0,12,25,0.38,0.36
15,tcp,320,398,5,0,3,1,0.35,0.29
9,tcp,240,1423,2,1,42,4,0.23,0.2
4,udp,330,892,4,0,23,28,0.34,0.43
2,udp,422,934,2,0,41,24,0.13,0.16
2,udp,367,827,4,0,42,15,0.47,0.24
15,udp,140,1109,4,0,9,21,0.36,0.27
2,tcp,65,1746,2,0,29,4,0.11,0.46
16,tcp,443,612,3,0,34,13,0.07,0.16
9,tcp,56,891,2,1,41,28,0.24,0.08
14,tcp,190,1044,3,1,48,9,0.28,0.0
17,tcp,63,138,5,0,10,7,0.28,0.14
12,tcp,55,541,1,0,2,6,0.45,0.35
12,udp,360,1851,1,0,35,18,0.05,0.42
2,udp,453,1859,2,0,23,25,0.24,0.42
10,tcp,180,579,3,1,34,18,0.09,0.19
11,udp,278,185,2,0,30,22,0.23,0.16
3,udp,238,1537,0,0,18,22,0.01,0.1
18,tcp,117,1315,2,1,25,18,0.12,0.08
14,udp,52,1959,3,0,41,15,0.3,0.38
18,udp,315,1166,2,1,32,5,0.05,0.08
12,udp,494,1495,4,0,4,20,0.43,0.11
3,tcp,166,1129,1,0,12,14,0.19,0.4
11,tcp,272,1148,3,1,3,14,0.14,0.46
2,udp,248,1150,5,0,34,21,0.44,0.1
18,udp,248,1424,3,0,32,6,0.25,0.05
20,udp,376,1363,2,0,44,4,0.28,0.46
1,tcp,262,1709,2,1,43,12,0.24,0.31
1,udp,329,1788,0,0,30,22,0.07,0.21
9,udp,192,1428,5,0,9,4,0.24,0.14
4,udp,102,901,1,0,20,13,0.13,0.01
2,tcp,304,1157,2,1,23,20,0.35,0.22
17,tcp,332,1304,1,1,23,24,0.0,0.15
17,tcp,400,919,4,0,36,20,0.23,0.14
1,tcp,383,1400,1,0,4,20,0.16,0.05
8,tcp,262,387,5,0,39,20,0.26,0.33
7,udp,242,196,0,0,47,14,0.24,0.46
11,tcp,98,590,2,0,13,15,0.42,0.1
3,udp,240,1615,0,1,50,12,0.37,0.34
17,tcp,138,1561,2,0,33,20,0.09,0.43
9,udp,478,595,0,1,40,27,0.15,0.1
10,udp,252,786,5,0,7,19,0.13,0.5
3,tcp,88,1132,5,0,46,12,0.29,0.18
6,udp,301,247,4,0,8,8,0.4,0.16
7,udp,416,892,5,0,40,4,0.01,0.46
1,udp,222,770,3,1,49,29,0.02,0.07
15,tcp,225,1650,5,0,33,19,0.03,0.21
13,udp,186,1785,1,0,39,16,0.16,0.38
14,tcp,290,1024,0,0,43,8,0.38,0.33
17,tcp,485,239,1,1,2,26,0.18,0.44
6,tcp,288,266,0,1,17,28,0.22,0.0
14,tcp,245,546,5,0,8,8,0.21,0.19
13,udp,198,1374,3,1,46,3,0.14,0.11
17,tcp,161,481,4,0,28,15,0.1,0.4
19,tcp,282,770,5,0,45,22,0.37,0.42
15,udp,443,371,3,1,26,14,0.23,0.08
9,udp,453,1555,1,1,44,5,0.12,0.22
2,udp,62,1714,5,0,6,12,0.08,0.2
9,tcp,495,1670,1,0,2,23,0.38,0.01
11,tcp,323,1250,3,1,43,6,0.39,0.18
10,tcp,180,1616,1,0,14,13,0.49,0.41
10,udp,148,1351,5,0,23,24,0.07,0.3
1,tcp,146,500,3,0,44,29,0.26,0.14
14,tcp,378,175,0,0,17,17,0.33,0.32
2,udp,499,1030,0,1,8,25,0.23,0.47
17,udp,92,1254,1,1,48,23,0.45,0.47
19,udp,406,656,2,1,34,19,0.05,0.14
14,tcp,384,787,0,0,1,11,0.36,0.14
6,udp,116,121,5,0,13,30,0.45,0.42
19,tcp,355,1550,3,0,6,2,0.43,0.43
1,tcp,469,746,1,1,32,16,0.24,0.18
14,udp,246,224,2,1,11,16,0.28,0.21
20,udp,459,207,0,1,30,21,0.04,0.43
18,udp,383,876,0,1,47,12,0.17,0.47
15,tcp,365,326,1,0,40,17,0.15,0.44
4,udp,300,200,1,0,14,22,0.3,0.14
11,udp,256,1944,0,0,43,19,0.24,0.3
9,udp,194,1678,5,0,19,8,0.33,0.44
12,udp,147,390,1,1,46,27,0.24,0.4
11,tcp,464,651,5,0,6,13,0.48,0.1
9,udp,463,1556,2,0,12,10,0.29,0.11
17,tcp,422,1302,2,1,24,17,0.12,0.03
16,udp,330,1494,1,1,50,20,0.25,0.25
16,tcp,500,551,0,0,27,8,0.36,0.46
20,tcp,214,1067,3,1,6,1,0.46,0.24
7,tcp,495,1600,3,1,25,29,0.18,0.31
13,tcp,444,622,5,0,37,30,0.19,0.38
18,udp,337,1048,2,1,32,6,0.36,0.4
14,tcp,148,106,1,0,21,24,0.11,0.31
17,udp,219,1387,1,1,22,30,0.26,0.27
16,tcp,153,553,1,0,36,27,0.4,0.18
8,tcp,244,1847,4,0,10,12,0.09,0.42
6,udp,431,1688,0,1,29,9,0.48,0.04
19,tcp,206,286,2,0,25,7,0.31,0.19
12,tcp,172,878,1,1,32,16,0.2,0.22
3,udp,111,740,1,0,49,14,0.03,0.49
7,tcp,246,1278,5,0,44,25,0.24,0.35
15,tcp,99,1575,5,0,19,14,0.19,0.45
13,tcp,461,1092,0,1,23,18,0.42,0.02
4,udp,494,532,2,1,16,24,0.08,0.29
14,udp,306,720,4,0,23,19,0.01,0.21
14,udp,358,531,1,1,21,16,0.36,0.43
15,udp,256,1120,3,0,22,15,0.25,0.11
8,tcp,485,1110,4,0,15,5,0.34,0.11
15,udp,366,545,1,1,18,29,0.44,0.03
3,tcp,324,698,2,1,15,14,0.34,0.15
7,tcp,289,1761,5,0,10,13,0.49,0.0
2,udp,193,233,2,0,11,15,0.15,0.06
12,udp,72,137,1,1,46,2,0.28,0.35
19,udp,78,1589,1,1,17,13,0.47,0.42
17,tcp,384,774,0,1,30,6,0.12,0.35
19,tcp,151,925,3,0,46,12,0.13,0.42
16,tcp,274,1098,4,0,26,22,0.1,0.25
9,tcp,296,1245,3,1,8,16,0.14,0.27
19,udp,194,759,5,0,13,25,0.22,0.47
2,udp,298,713,4,0,8,17,0.03,0.08
12,tcp,324,255,0,1,10,9,0.21,0.37
6,tcp,359,990,3,0,41,9,0.34,0.26
7,tcp,160,1341,5,0,22,24,0.1,0.21
6,udp,379,1640,0,1,29,4,0.0,0.06
13,tcp,317,844,0,0,26,11,0.15,0.29
12,tcp,452,1504,4,0,38,16,0.11,0.48
5,tcp,74,1208,5,0,34,26,0.5,0.11
16,udp,313,921,4,0,7,4,0.06,0.48
10,tcp,235,1893,1,1,35,10,0.31,0.05
18,tcp,448,269,0,1,5,1,0.29,0.4
17,udp,159,1040,1,0,1,11,0.15,0.11
17,tcp,248,784,5,0,16,26,0.16,0.08
10,tcp,241,283,1,1,22,23,0.02,0.45
5,tcp,285,954,2,1,31,9,0.37,0.45
5,udp,84,1533,1,1,29,20,0.04,0.34
3,tcp,293,770,0,1,44,30,0.1,0.47
14,tcp,294,1381,0,1,20,23,0.42,0.32
17,udp,62,1506,1,0,38,14,0.29,0.46
15,udp,156,1151,4,0,18,20,0.48,0.23
8,tcp,243,1354,5,0,18,5,0.15,0.32
2,tcp,114,1575,1,1,46,4,0.31,0.28
7,udp,60,1509,1,0,15,1,0.25,0.3
7,tcp,392,622,4,0,50,12,0.12,0.06
15,udp,251,927,4,0,34,18,0.42,0.29
14,udp,164,775,3,1,1,29,0.29,0.2
7,udp,261,371,2,1,6,2,0.48,0.19
19,udp,178,1485,5,0,5,3,0.31,0.05
4,udp,348,931,1,1,25,10,0.08,0.08
15,udp,384,1485,0,0,41,27,0.01,0.19
2,tcp,108,909,4,0,14,15,0.06,0.04
18,tcp,103,729,0,1,11,2,0.16,0.4
7,udp,437,421,5,0,48,20,0.36,0.09
7,udp,245,1336,1,1,9,23,0.34,0.38
4,tcp,55,872,4,0,35,24,0.04,0.32
1,udp,276,1740,1,0,11,5,0.11,0.38
5,tcp,302,1799,1,1,41,30,0.39,0.25
1,udp,270,1018,4,0,48,4,0.31,0.25
5,udp,287,869,4,0,35,14,0.43,0.4
